IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP31;IP_PROP32;IP_PROP33;IP_PROP34;IC_GROUP0;IC_GROUP1;IC_GROUP2
617;Новогодний подарок СловоДело 2014;617;Y;;;/upload/iblock/3ce/3cea8ee9989c415f6563bff897ad899c.jpg;Наш подарок на 2014 год, игрушка из дерева на елку, упакованная в в коробочку из гофрокартона с тишью и обьемная открытка;text;/upload/iblock/5e7/5e77f30fdaedf06663eace7530eb6ed3.jpg;Наш подарок на 2014 год, игрушка из дерева на елку, упакованная в в коробочку из гофрокартона с тишью и обьемная открытка;text;novogodniy-podarok-slovodelo-2014;500;;Новогодний подарок СловоДело 2014;Новогодний подарок СловоДело 2014;Новогодний подарок СловоДело 2014;;Печать на сувенирах;;
622;Новогодний подарок СПКБ;622;Y;;;/upload/iblock/025/0257b33e708d797d22a6151290390c2d.jpg;Набор из Полиэтиленового  пакета с печатью шелкографией, открытки из дизайнерской бумаги, а так же настольного календаря и коробки под шампанское ;text;/upload/iblock/484/4847bde31ecd69079d3b603a6314f88b.jpg;Набор из Полиэтиленового  пакета с печатью шелкографией, открытки из дизайнерской бумаги, а так же настольного календаря и коробки под шампанское ;text;novogodniy-podarok-spkb;500;;;;;;Печать на сувенирах;;
230;Визитки Осетия;499;Y;26.08.2014 18:31:32;;/upload/iblock/7a5/7a5aded7b99bf83d39dc3b723e4ec907.jpg;Conqueror Texture Laid CREAM;html;/upload/iblock/b2b/b2b198a854f7deb10936de55d13b607a.jpg;Conqueror Texture Laid CREAM.;html;osetiya;500;;;Компания СловоДело предоставляет услугу по изготовлению полиграфической продукции визитки Осетия с кремовым покрытием;;;Деловая полиграфия;Визитки;
222;Блокнот ОСК;491;Y;26.08.2014 17:52:07;;/upload/iblock/03c/03c1c1a356d148e2a8a351a10104d3a1.jpg;Обложка – офсетная печать 5+0, пружина по короткой стороне;html;/upload/iblock/c73/c734d2bcfe07287be5199e0b63afcfc1.jpg;Обложка – офсетная печать 5+0, пружина по короткой стороне.;html;osk;500;;Блокнот ОСК;Блокнот ОСК;Блокнот ОСК;;Деловая полиграфия;Блокноты;
266;Ежедневник ОСК;535;Y;17.09.2014 15:29:10;;/upload/iblock/488/4889ba80b6c94e0bcc554c1916d4bc43.jpg;Ежедневники ОСК 2 вида, мягкая обложка, индивидуальный блок;html;/upload/iblock/338/338f6671f247c9f28bd94da86c17e847.jpg;Ежедневники ОСК 2 вида, мягкая обложка, индивидуальный блок, закладка;html;osk-ezh;500;;Ежедневник ОСК;Ежедневник ОСК;Ежедневник ОСК;/upload/iblock/f55/f553191eb42dd655de4d5f237539447c.jpg;Ежедневники, планинги;;
266;Ежедневник ОСК;535;Y;17.09.2014 15:29:10;;/upload/iblock/488/4889ba80b6c94e0bcc554c1916d4bc43.jpg;Ежедневники ОСК 2 вида, мягкая обложка, индивидуальный блок;html;/upload/iblock/338/338f6671f247c9f28bd94da86c17e847.jpg;Ежедневники ОСК 2 вида, мягкая обложка, индивидуальный блок, закладка;html;osk-ezh;500;;Ежедневник ОСК;Ежедневник ОСК;Ежедневник ОСК;/upload/iblock/61e/61e64f56b474c155c6f4200efe89b169.jpg;Ежедневники, планинги;;
228;Визитки ОСК Виз;497;Y;26.08.2014 18:26:59;;/upload/iblock/518/5189fae17a4754e28fcef087b3edcb99.jpg;Ивобель 330гр, матовая ламинация 1+1, выборочный рельефный УФ-лак;html;/upload/iblock/acc/accfb2925443686055cc709fbc267df3.jpg;Ивобель 330гр, матовая ламинация 1+1, выборочный рельефный УФ-лак.;html;osk-viz;500;;Визитки ОСК Виз;Визитки ОСК Виз;Визитки ОСК Виз;/upload/iblock/96c/96c68570e09be746a8e1a80d14a0b71d.jpg;Деловая полиграфия;Визитки;
215;Фирменный бланк Оскар Ярд;484;Y;26.08.2014 17:20:17;;/upload/iblock/6b4/6b43bdfedae5c89d05e584159402ac18.JPG;Бланки самокопирующиеся, евроформат, 2 листа;html;/upload/iblock/6b6/6b6714039d81a6f7eab6991e936d3487.JPG;Бланки самокопирующиеся, евроформат, 2 листа.;html;oskar-yard;500;;Фирменный бланк Оскар Ярд;Фирменный бланк Оскар Ярд;Фирменный бланк Оскар Ярд;;Деловая полиграфия;Бланки;
173;Открытка Alltech;452;Y;26.03.2014 17:59:54;;/upload/iblock/362/3629ba2b4f2541211e6ac2a6d8108519.jpg;Сложная вырубка, матовая ламинация, выборочный УФ-лак;text;/upload/iblock/fd3/fd30953a6ea469bc2466fe2c2506acef.jpg;Сложная вырубка, матовая ламинация, выборочный УФ-лак.;text;otkrytka-alltech;140;;;Компания СловоДело предоставляет услугу по изготовлению фирменных открыток ALLTECH для праздников;;/upload/iblock/9f3/9f394ad3a66c3decb9f1782c2b7e2d67.jpg;Открытки, приглашения;;
173;Открытка Alltech;452;Y;26.03.2014 17:59:54;;/upload/iblock/362/3629ba2b4f2541211e6ac2a6d8108519.jpg;Сложная вырубка, матовая ламинация, выборочный УФ-лак;text;/upload/iblock/fd3/fd30953a6ea469bc2466fe2c2506acef.jpg;Сложная вырубка, матовая ламинация, выборочный УФ-лак.;text;otkrytka-alltech;140;;;Компания СловоДело предоставляет услугу по изготовлению фирменных открыток ALLTECH для праздников;;/upload/iblock/ab9/ab935cc5f679a5203fb44aee5b9a111d.jpg;Открытки, приглашения;;
173;Открытка Alltech;452;Y;26.03.2014 17:59:54;;/upload/iblock/362/3629ba2b4f2541211e6ac2a6d8108519.jpg;Сложная вырубка, матовая ламинация, выборочный УФ-лак;text;/upload/iblock/fd3/fd30953a6ea469bc2466fe2c2506acef.jpg;Сложная вырубка, матовая ламинация, выборочный УФ-лак.;text;otkrytka-alltech;140;;;Компания СловоДело предоставляет услугу по изготовлению фирменных открыток ALLTECH для праздников;;/upload/iblock/923/92354c9498e2002cb79c67e70c834f04.jpg;Открытки, приглашения;;
173;Открытка Alltech;452;Y;26.03.2014 17:59:54;;/upload/iblock/362/3629ba2b4f2541211e6ac2a6d8108519.jpg;Сложная вырубка, матовая ламинация, выборочный УФ-лак;text;/upload/iblock/fd3/fd30953a6ea469bc2466fe2c2506acef.jpg;Сложная вырубка, матовая ламинация, выборочный УФ-лак.;text;otkrytka-alltech;140;;;Компания СловоДело предоставляет услугу по изготовлению фирменных открыток ALLTECH для праздников;;/upload/iblock/c3b/c3b9685168917c5810303dea605c9660.jpg;Открытки, приглашения;;
183;Открытка Ancor;462;Y;26.03.2014 18:36:33;;/upload/iblock/e1e/e1e735dd04b5198a9e5bc0b6863694d6.jpg;Кашированный картон, многослойная вырубка, УФ-лакировка, матовый ВД-лак, склейка, ручная сборка;text;/upload/iblock/214/214265a1095c95246e4540606d16c077.jpg;Кашированный картон, многослойная вырубка, УФ-лакировка, матовый ВД-лак, склейка, ручная сборка.;text;otkrytka-ancor;240;;Открытка Ancor;Открытка Ancor;Открытка Ancor;/upload/iblock/9b3/9b3f98baca5177a97d248ea77fe94cf6.jpg;Открытки, приглашения;;
183;Открытка Ancor;462;Y;26.03.2014 18:36:33;;/upload/iblock/e1e/e1e735dd04b5198a9e5bc0b6863694d6.jpg;Кашированный картон, многослойная вырубка, УФ-лакировка, матовый ВД-лак, склейка, ручная сборка;text;/upload/iblock/214/214265a1095c95246e4540606d16c077.jpg;Кашированный картон, многослойная вырубка, УФ-лакировка, матовый ВД-лак, склейка, ручная сборка.;text;otkrytka-ancor;240;;Открытка Ancor;Открытка Ancor;Открытка Ancor;/upload/iblock/841/8413c9b126e342955d7c3f5f460b70ac.jpg;Открытки, приглашения;;
183;Открытка Ancor;462;Y;26.03.2014 18:36:33;;/upload/iblock/e1e/e1e735dd04b5198a9e5bc0b6863694d6.jpg;Кашированный картон, многослойная вырубка, УФ-лакировка, матовый ВД-лак, склейка, ручная сборка;text;/upload/iblock/214/214265a1095c95246e4540606d16c077.jpg;Кашированный картон, многослойная вырубка, УФ-лакировка, матовый ВД-лак, склейка, ручная сборка.;text;otkrytka-ancor;240;;Открытка Ancor;Открытка Ancor;Открытка Ancor;/upload/iblock/455/455b1e9a6157e638cf9342aee1f16b74.jpg;Открытки, приглашения;;
185;Открытка Ancor;464;Y;26.03.2014 18:43:35;;/upload/iblock/d8a/d8a1d78a0d93ce2656abc2169d64143f.jpg;Печать 4+5, сложная вырубка, отдельные элементы, выборочная УФ лакировка;text;/upload/iblock/9c1/9c1f5eb545c78d8ebaa4c42703b49179.jpg;Печать 4+5, сложная вырубка, отдельные элементы, выборочная УФ лакировка.;text;otkrytka-ancor-2;240;;Открытка Ancor;Открытка Ancor;Открытка Ancor;/upload/iblock/933/93370419c4bcf5e66fb70ea639c3a7e3.jpg;Открытки, приглашения;;
185;Открытка Ancor;464;Y;26.03.2014 18:43:35;;/upload/iblock/d8a/d8a1d78a0d93ce2656abc2169d64143f.jpg;Печать 4+5, сложная вырубка, отдельные элементы, выборочная УФ лакировка;text;/upload/iblock/9c1/9c1f5eb545c78d8ebaa4c42703b49179.jpg;Печать 4+5, сложная вырубка, отдельные элементы, выборочная УФ лакировка.;text;otkrytka-ancor-2;240;;Открытка Ancor;Открытка Ancor;Открытка Ancor;/upload/iblock/19e/19ef3e6e2aa3e071cb3c45757a8b868c.jpg;Открытки, приглашения;;
175;Открытка GPB;454;Y;26.03.2014 18:09:28;;/upload/iblock/35d/35de7ebc5721462a31a8b1d0cbb73623.jpg;Формат 210х420мм, матовая ламинация, выборочный рельефный УФ-лак;text;/upload/iblock/279/2791b3557f2abd8db6b12c18cc9a211b.jpg;"Формат 210&times;420мм, матовая ламинация, выборочный рельефный УФ-лак.";text;otkrytka-gpb;160;;Открытка GPB;Открытка GPB;Открытка GPB;/upload/iblock/eb1/eb1622bdb0ccfc6e0668101388027f6e.jpg;Открытки, приглашения;;
186;Открытка ING Страхование;465;Y;26.03.2014 18:45:51;;/upload/iblock/033/0337d0894107932db5ac2e039bb8a774.jpg;Открытка из мелованной бумаги, 4+0, коробка – крышка-дно, трафаретная печать 1+0;text;/upload/iblock/789/7898e165623c4d6b6e8190a426effc55.jpg;Открытка из мелованной бумаги, 4+0, коробка – крышка-дно, трафаретная печать 1+0.;text;otkrytka-ing-strakhovanie;250;;Открытка ING Страхование;Открытка ING Страхование;Открытка ING Страхование;/upload/iblock/e72/e72e95ecb54cb231572868913d99e50b.jpg;Открытки, приглашения;;
180;Открытка Национальный Стандарт;459;Y;26.03.2014 18:28:29;;/upload/iblock/390/390863bc1a76e94cb1fc44c94bf001c6.jpg;StarDREAM 285гр, тиснение серебряной фольгой + конгрев. Калька – шелкография с глиттерным лаком, вырубка;text;/upload/iblock/49b/49be6ef9de3f25423efe620b3872820d.jpg;StarDREAM 285гр, тиснение серебряной фольгой + конгрев. Калька – шелкография с глиттерным лаком, вырубка.;text;otkrytka-natsionalnyy-standart;210;;Открытка Национальный Стандарт;Открытка Национальный Стандарт;Открытка Национальный Стандарт;/upload/iblock/2ca/2ca9749d374e46f6d4e93369a51a6010.jpg;Открытки, приглашения;;
180;Открытка Национальный Стандарт;459;Y;26.03.2014 18:28:29;;/upload/iblock/390/390863bc1a76e94cb1fc44c94bf001c6.jpg;StarDREAM 285гр, тиснение серебряной фольгой + конгрев. Калька – шелкография с глиттерным лаком, вырубка;text;/upload/iblock/49b/49be6ef9de3f25423efe620b3872820d.jpg;StarDREAM 285гр, тиснение серебряной фольгой + конгрев. Калька – шелкография с глиттерным лаком, вырубка.;text;otkrytka-natsionalnyy-standart;210;;Открытка Национальный Стандарт;Открытка Национальный Стандарт;Открытка Национальный Стандарт;/upload/iblock/34e/34ed607c6054c8ce9a34ff3d1ff24325.jpg;Открытки, приглашения;;
180;Открытка Национальный Стандарт;459;Y;26.03.2014 18:28:29;;/upload/iblock/390/390863bc1a76e94cb1fc44c94bf001c6.jpg;StarDREAM 285гр, тиснение серебряной фольгой + конгрев. Калька – шелкография с глиттерным лаком, вырубка;text;/upload/iblock/49b/49be6ef9de3f25423efe620b3872820d.jpg;StarDREAM 285гр, тиснение серебряной фольгой + конгрев. Калька – шелкография с глиттерным лаком, вырубка.;text;otkrytka-natsionalnyy-standart;210;;Открытка Национальный Стандарт;Открытка Национальный Стандарт;Открытка Национальный Стандарт;/upload/iblock/ea0/ea028ce3249d6329dcf378debb9d24d5.jpg;Открытки, приглашения;;
181;Открытка ОСК;460;Y;26.03.2014 18:30:49;;/upload/iblock/848/84839eaec692ca5f1b21604a3458c926.jpg;Sirio Pearl Shiny Blue 300гр, тиснение двумя видами фольги, вырубка;text;/upload/iblock/b93/b93c385387d1fadd6880ffd0489cda33.jpg;Sirio Pearl Shiny Blue 300гр, тиснение двумя видами фольги, вырубка.;text;otkrytka-osk;220;;;Компания СловоДело предоставляет услугу по изготовлению красивых, темных пригласительных открыток ОСК;;/upload/iblock/d28/d2863bcebaa4c10c29a82a7eae4d05ea.jpg;Открытки, приглашения;;
181;Открытка ОСК;460;Y;26.03.2014 18:30:49;;/upload/iblock/848/84839eaec692ca5f1b21604a3458c926.jpg;Sirio Pearl Shiny Blue 300гр, тиснение двумя видами фольги, вырубка;text;/upload/iblock/b93/b93c385387d1fadd6880ffd0489cda33.jpg;Sirio Pearl Shiny Blue 300гр, тиснение двумя видами фольги, вырубка.;text;otkrytka-osk;220;;;Компания СловоДело предоставляет услугу по изготовлению красивых, темных пригласительных открыток ОСК;;/upload/iblock/0a4/0a4880309c70412af247685930c1f075.jpg;Открытки, приглашения;;
181;Открытка ОСК;460;Y;26.03.2014 18:30:49;;/upload/iblock/848/84839eaec692ca5f1b21604a3458c926.jpg;Sirio Pearl Shiny Blue 300гр, тиснение двумя видами фольги, вырубка;text;/upload/iblock/b93/b93c385387d1fadd6880ffd0489cda33.jpg;Sirio Pearl Shiny Blue 300гр, тиснение двумя видами фольги, вырубка.;text;otkrytka-osk;220;;;Компания СловоДело предоставляет услугу по изготовлению красивых, темных пригласительных открыток ОСК;;/upload/iblock/c64/c64913a8a6b48b982e94041a9bf05927.jpg;Открытки, приглашения;;
181;Открытка ОСК;460;Y;26.03.2014 18:30:49;;/upload/iblock/848/84839eaec692ca5f1b21604a3458c926.jpg;Sirio Pearl Shiny Blue 300гр, тиснение двумя видами фольги, вырубка;text;/upload/iblock/b93/b93c385387d1fadd6880ffd0489cda33.jpg;Sirio Pearl Shiny Blue 300гр, тиснение двумя видами фольги, вырубка.;text;otkrytka-osk;220;;;Компания СловоДело предоставляет услугу по изготовлению красивых, темных пригласительных открыток ОСК;;/upload/iblock/9ba/9ba6516175ee52ed2a8e03812ff1f314.jpg;Открытки, приглашения;;
177;Открытка РосАтом;456;Y;26.03.2014 18:15:43;;/upload/iblock/250/2505db5c93214e3969ac6657f5647b3e.jpg;Формат 160х160мм, мелованная бумага 300г/м2;text;/upload/iblock/3e5/3e5fa8786d18634878ed6f3e47de032a.jpg;"Формат 160&times;160мм, мелованная бумага 300г/м&sup2;.";text;otkrytka-rosatom-6;180;;;Компания СловоДело предоставляет услугу по изготовлению интересных открыток РосАтом в формате 160 на 160 мм;;/upload/iblock/294/29411eeb8bbd9092d2c210fd4352fbb8.jpg;Открытки, приглашения;;
177;Открытка РосАтом;456;Y;26.03.2014 18:15:43;;/upload/iblock/250/2505db5c93214e3969ac6657f5647b3e.jpg;Формат 160х160мм, мелованная бумага 300г/м2;text;/upload/iblock/3e5/3e5fa8786d18634878ed6f3e47de032a.jpg;"Формат 160&times;160мм, мелованная бумага 300г/м&sup2;.";text;otkrytka-rosatom-6;180;;;Компания СловоДело предоставляет услугу по изготовлению интересных открыток РосАтом в формате 160 на 160 мм;;/upload/iblock/e25/e251e2d88fe6e6ab17f7414795fb5432.jpg;Открытки, приглашения;;
177;Открытка РосАтом;456;Y;26.03.2014 18:15:43;;/upload/iblock/250/2505db5c93214e3969ac6657f5647b3e.jpg;Формат 160х160мм, мелованная бумага 300г/м2;text;/upload/iblock/3e5/3e5fa8786d18634878ed6f3e47de032a.jpg;"Формат 160&times;160мм, мелованная бумага 300г/м&sup2;.";text;otkrytka-rosatom-6;180;;;Компания СловоДело предоставляет услугу по изготовлению интересных открыток РосАтом в формате 160 на 160 мм;;/upload/iblock/81c/81c5fc7d2631775f4a5bc5f1f7191489.jpg;Открытки, приглашения;;
174;Открытка СловоДело;453;Y;26.03.2014 18:07:38;;/upload/iblock/78b/78bae8e3dc4868dfeddb35cbd46de0e4.jpg;Бумага Touch Cover 301гр, тиснение серебряной фольгой, вкладыш из кальки, 1+0;text;/upload/iblock/797/797b0950e59e0c6f3415c8ba163475b0.jpg;Бумага Touch Cover 301гр, тиснение серебряной фольгой, вкладыш из кальки, 1+0.;text;otkrytka-slovodelo;150;;Открытка СловоДело;Открытка СловоДело;Открытка СловоДело;/upload/iblock/270/2703ea598502bf231452b2cfce446adb.jpg;Открытки, приглашения;;
174;Открытка СловоДело;453;Y;26.03.2014 18:07:38;;/upload/iblock/78b/78bae8e3dc4868dfeddb35cbd46de0e4.jpg;Бумага Touch Cover 301гр, тиснение серебряной фольгой, вкладыш из кальки, 1+0;text;/upload/iblock/797/797b0950e59e0c6f3415c8ba163475b0.jpg;Бумага Touch Cover 301гр, тиснение серебряной фольгой, вкладыш из кальки, 1+0.;text;otkrytka-slovodelo;150;;Открытка СловоДело;Открытка СловоДело;Открытка СловоДело;/upload/iblock/afa/afa74ff5f6ced7087b49e6750855fc06.jpg;Открытки, приглашения;;
174;Открытка СловоДело;453;Y;26.03.2014 18:07:38;;/upload/iblock/78b/78bae8e3dc4868dfeddb35cbd46de0e4.jpg;Бумага Touch Cover 301гр, тиснение серебряной фольгой, вкладыш из кальки, 1+0;text;/upload/iblock/797/797b0950e59e0c6f3415c8ba163475b0.jpg;Бумага Touch Cover 301гр, тиснение серебряной фольгой, вкладыш из кальки, 1+0.;text;otkrytka-slovodelo;150;;Открытка СловоДело;Открытка СловоДело;Открытка СловоДело;/upload/iblock/ea1/ea14db24e42e96cf5030cab2beb6c81e.jpg;Открытки, приглашения;;
184;Открытка Судоэкспорт;463;Y;26.03.2014 18:38:05;;/upload/iblock/b3f/b3fccfcd2b17a00df96a7e52d4a414fc.jpg;TOUCHE COVER, сложная вырубка, перфорация, склейка, выборочный УФ-лак, вкладыш - Constellation Jade 215гр;text;/upload/iblock/9ed/9ed42297bad86c4bfe605a7bd068404d.jpg;TOUCHE COVER, сложная вырубка, перфорация, склейка, выборочный УФ-лак, вкладыш - Constellation Jade 215гр.;text;otkrytka-sudoeksport;230;;Открытка Судоэкспорт;Открытка Судоэкспорт;Открытка Судоэкспорт;/upload/iblock/254/254ecd28d9b05ff6d8f83c2c963d731f.jpg;Открытки, приглашения;;
184;Открытка Судоэкспорт;463;Y;26.03.2014 18:38:05;;/upload/iblock/b3f/b3fccfcd2b17a00df96a7e52d4a414fc.jpg;TOUCHE COVER, сложная вырубка, перфорация, склейка, выборочный УФ-лак, вкладыш - Constellation Jade 215гр;text;/upload/iblock/9ed/9ed42297bad86c4bfe605a7bd068404d.jpg;TOUCHE COVER, сложная вырубка, перфорация, склейка, выборочный УФ-лак, вкладыш - Constellation Jade 215гр.;text;otkrytka-sudoeksport;230;;Открытка Судоэкспорт;Открытка Судоэкспорт;Открытка Судоэкспорт;/upload/iblock/427/427a9aa24863cb4fc2d913a6289eff85.jpg;Открытки, приглашения;;
184;Открытка Судоэкспорт;463;Y;26.03.2014 18:38:05;;/upload/iblock/b3f/b3fccfcd2b17a00df96a7e52d4a414fc.jpg;TOUCHE COVER, сложная вырубка, перфорация, склейка, выборочный УФ-лак, вкладыш - Constellation Jade 215гр;text;/upload/iblock/9ed/9ed42297bad86c4bfe605a7bd068404d.jpg;TOUCHE COVER, сложная вырубка, перфорация, склейка, выборочный УФ-лак, вкладыш - Constellation Jade 215гр.;text;otkrytka-sudoeksport;230;;Открытка Судоэкспорт;Открытка Судоэкспорт;Открытка Судоэкспорт;/upload/iblock/4c3/4c3ab6131c772750d8d5b5a28365014d.jpg;Открытки, приглашения;;
184;Открытка Судоэкспорт;463;Y;26.03.2014 18:38:05;;/upload/iblock/b3f/b3fccfcd2b17a00df96a7e52d4a414fc.jpg;TOUCHE COVER, сложная вырубка, перфорация, склейка, выборочный УФ-лак, вкладыш - Constellation Jade 215гр;text;/upload/iblock/9ed/9ed42297bad86c4bfe605a7bd068404d.jpg;TOUCHE COVER, сложная вырубка, перфорация, склейка, выборочный УФ-лак, вкладыш - Constellation Jade 215гр.;text;otkrytka-sudoeksport;230;;Открытка Судоэкспорт;Открытка Судоэкспорт;Открытка Судоэкспорт;/upload/iblock/efc/efce52aed972bcb1b8190402e7028844.jpg;Открытки, приглашения;;
172;Открытка West Siberian;451;Y;26.03.2014 17:58:48;;/upload/iblock/e44/e44c5338f53eda9460058aa41ee80330.jpg;Сложная вырубка, глянцевый УФ-лак, тиснение глянцевой серебряной фольгой;text;;Сложная вырубка, глянцевый УФ-лак, тиснение глянцевой серебряной фольгой.;text;otkrytka-west-siberian;130;;Открытка West Siberian;Открытка West Siberian;Открытка West Siberian;;Открытки, приглашения;;
178;Открытки Александра Зарубина;457;Y;26.03.2014 18:18:24;;/upload/iblock/ba0/ba0e9f5b7368db2c49b9363312e100d4.jpg;150х150 мм в готовом виде. Внешняя открытка-рамка - Conqueror Iridescent, цифровая печать, вырубка. Внутренняя открытка-вкладыш – мелованная бумага  + глянцевая ламинация 1+0. Паспарту (подрамник) – Colorplan без печати. Вырубка, Сборка, индивидуальная персонализация;text;/upload/iblock/94e/94e0af3f5d92ccc6a8154d063765d75e.jpg;"150&times;150 мм в готовом виде. Внешняя открытка-рамка - Conqueror Iridescent, цифровая печать, вырубка. Внутренняя открытка-вкладыш – мелованная бумага  + глянцевая ламинация 1+0. Паспарту (подрамник) – Colorplan без печати. Вырубка, Сборка, индивидуальная персонализация.";text;otkrytki-aleksandra-zarubina;190;;;Компания СловоДело предоставляет услугу цифровой печати по изготовлению открыток Александра Зарубина;;/upload/iblock/dc6/dc69a4b657c5e4c5312973ed1627337a.jpg;Открытки, приглашения;;
178;Открытки Александра Зарубина;457;Y;26.03.2014 18:18:24;;/upload/iblock/ba0/ba0e9f5b7368db2c49b9363312e100d4.jpg;150х150 мм в готовом виде. Внешняя открытка-рамка - Conqueror Iridescent, цифровая печать, вырубка. Внутренняя открытка-вкладыш – мелованная бумага  + глянцевая ламинация 1+0. Паспарту (подрамник) – Colorplan без печати. Вырубка, Сборка, индивидуальная персонализация;text;/upload/iblock/94e/94e0af3f5d92ccc6a8154d063765d75e.jpg;"150&times;150 мм в готовом виде. Внешняя открытка-рамка - Conqueror Iridescent, цифровая печать, вырубка. Внутренняя открытка-вкладыш – мелованная бумага  + глянцевая ламинация 1+0. Паспарту (подрамник) – Colorplan без печати. Вырубка, Сборка, индивидуальная персонализация.";text;otkrytki-aleksandra-zarubina;190;;;Компания СловоДело предоставляет услугу цифровой печати по изготовлению открыток Александра Зарубина;;/upload/iblock/30b/30b4184496c235210b3643401aa6cc94.jpg;Открытки, приглашения;;
171;Открытки Лолиты Милявской;450;Y;26.03.2014 17:56:52;;/upload/iblock/b9d/b9d742de4d830417b3a5bf9e2423eae0.jpg;Мелованный картон, глянцевая ламинация 1+0, офсетная печать;text;;Мелованный картон, глянцевая ламинация 1+0, офсетная печать.;text;otkrytki-lolity-milyavskoy;120;;;Компания СловоДело предоставляет услугу по печати из мелованной печати открыток Лолиты Милявской;;;Открытки, приглашения;;
109;Пакет Аделант;390;Y;11.11.2013 14:03:09;;/upload/iblock/208/208896b7e46f3267261a90723e25a0a3.jpg;ПВД, 60мкм, трафаретная печать.;html;;;html;paket-adelant;500;;Пакет Аделант;Пакет Аделант;Пакет Аделант;;Пакеты, упаковка;Полиэтиленовые пакеты;
101;Бумажный пакет AST;382;Y;11.11.2013 13:57:43;;/upload/iblock/335/335524acdba7010d6f2614f79f94fc78.jpg;"Бумага &ndash; эфалин, шелкография серебром, люверсы, веревочные ручки; бумага &mdash; Colorplan 270 г/м&sup2;, конгрев логотипа, вырубная ручка.";html;/upload/iblock/cce/cceab99354230c4aebc0627c7fbd2b54.jpg;;html;paket-ast;500;;Бумажный пакет AST;Бумажный пакет AST;Бумажный пакет AST;/upload/iblock/298/298966c9911e70e7ab12aaeb801499e4.jpg;Пакеты, упаковка;Бумажные пакеты;
108;Пакет Банк Зенит;389;Y;11.11.2013 14:02:03;;/upload/iblock/b68/b685676b7bba4b853d43e3ebe4dca45c.jpg;Эфалин, шелкография 1+0 (стороны одинаковые), люверсы, веревочные ручки.;html;;;html;paket-bank-zenit;500;;Пакет Банк Зенит;Пакет Банк Зенит;Пакет Банк Зенит;;Пакеты, упаковка;Бумажные пакеты;
110;Пакет Бибирево;391;Y;11.11.2013 14:03:49;;/upload/iblock/b1c/b1cf8bbe640e717a6085cc1f13c2f6d2.jpg;ПВД, 70мкм, трафаретная печать.;html;;;html;paket-bibirevo;500;;Пакет Бибирево;Пакет Бибирево;Пакет Бибирево;;Пакеты, упаковка;Полиэтиленовые пакеты;
99;Бумажный пакет CASE;380;Y;11.11.2013 13:55:59;;/upload/iblock/571/571c798b9c5ff41a4d41d081f63ba6ab.jpg;"Мелованная бумага 200г/м&sup2;, матовая ламинация, люверсы, веревочные ручки.";html;;;html;paket-case;500;;Бумажный пакет CASE;Бумажный пакет CASE;Бумажный пакет CASE;;Пакеты, упаковка;Бумажные пакеты;
92;Пакет Eltika;373;Y;11.11.2013 13:53:11;;/upload/iblock/1f7/1f75791cf1951822fd8a15e5ff7f4dc9.jpg;"Бумага мелованная 200г/м&sup2;, матовая ламинация, люверсы, веревочные ручки.";html;;;html;paket-eltika;500;;Пакет Eltika;Пакет Eltika;Пакет Eltika;;Пакеты, упаковка;Бумажные пакеты;
95;Пакет Энергоаудитконтроль;376;Y;11.11.2013 13:54:20;;/upload/iblock/f15/f15e5734479d81ef20f72841e8383c73.jpg;EFALIN, шелкография серебром, люверсы, веревочные ручки.;html;;;html;paket-energoauditkontrol;500;;Пакет Энергоаудитконтроль;Пакет Энергоаудитконтроль;Пакет Энергоаудитконтроль;;Пакеты, упаковка;Бумажные пакеты;
93;Пакет Гарантия Строй;374;Y;11.11.2013 13:53:36;;/upload/iblock/0c0/0c0bb43265ee2368f4f8c482e7d12f1d.jpg;Бумага EFALIN, шелкография, люверсы, веревочные ручки;html;;;html;paket-garantiya-stroy;500;;Пакет Гарантия Строй;Пакет Гарантия Строй Бумажный пакет;Пакет Гарантия Строй;;Пакеты, упаковка;Бумажные пакеты;
114;Пакет Газпром Экспорт;395;Y;11.11.2013 14:05:39;;/upload/iblock/f8b/f8b7554f11efd5c914cba38b7ade339a.jpg;ПВД, вырубная ручка, флексопечать.;html;;;html;paket-gazprom-eksport;500;;Пакет Газпром Экспорт;Пакет Газпром Экспорт;Пакет Газпром Экспорт;;Пакеты, упаковка;Полиэтиленовые пакеты;
94;Пакет Импэкс;375;Y;11.11.2013 13:53:57;;/upload/iblock/dce/dce264a831ab27874d8453743b55580c.jpg;"Мелованная бумага 200г/м&sup2;, матовая ламинация, люверсы, веревочные ручки.";html;;;html;paket-impeks;500;;Пакет Импэкс;Пакет Импэкс;Пакет Импэкс;;Пакеты, упаковка;Бумажные пакеты;
115;Пакет Итера;396;Y;11.11.2013 14:06:06;;/upload/iblock/767/767ccae6b3f91b6121a1a122f0e9db28.jpg;ПВД, 70мкм, трафаретная печать.;html;;;html;paket-itera;500;;Пакет Итера;Пакет Итера;Пакет Итера;;Пакеты, упаковка;Полиэтиленовые пакеты;
